,pickup_cluster,month,day,hour,dayofweek,count
18034,13,1,28,12,2,0.10401891252955082
18035,14,1,28,12,2,0.009456264775413711
18036,15,1,28,12,2,0.004728132387706856
18037,16,1,28,12,2,0.1016548463356974
18038,17,1,28,12,2,0.0851063829787234
18039,18,1,28,12,2,0.17257683215130024
18040,19,1,28,12,2,0.0425531914893617
18041,20,1,28,12,2,0.13002364066193853
18042,21,1,28,12,2,0.14657210401891252
18043,22,1,28,12,2,0.002364066193853428
18044,23,1,28,12,2,0.09929078014184398
18045,25,1,28,12,2,0.10874704491725769
18046,26,1,28,12,2,0.02127659574468085
18047,27,1,28,12,2,0.1867612293144208
18048,28,1,28,12,2,0.14893617021276595
18049,29,1,28,12,2,0.002364066193853428
18050,0,1,28,13,2,0.1867612293144208
18051,1,1,28,13,2,0.028368794326241134
18052,2,1,28,13,2,0.13002364066193853
18053,3,1,28,13,2,0.09219858156028368
18054,4,1,28,13,2,0.009456264775413711
18055,5,1,28,13,2,0.061465721040189124
18056,6,1,28,13,2,0.1182033096926714
18057,7,1,28,13,2,0.13238770685579196
18058,9,1,28,13,2,0.0425531914893617
18059,10,1,28,13,2,0.1016548463356974
18060,11,1,28,13,2,0.004728132387706856
18061,12,1,28,13,2,0.08037825059101655
18062,13,1,28,13,2,0.1276595744680851
18063,14,1,28,13,2,0.002364066193853428
18064,16,1,28,13,2,0.1016548463356974
18065,17,1,28,13,2,0.08983451536643026
18066,18,1,28,13,2,0.12529550827423167
18067,19,1,28,13,2,0.02364066193853428
18068,20,1,28,13,2,0.08983451536643026
18069,21,1,28,13,2,0.1536643026004728
18070,22,1,28,13,2,0.014184397163120567
18071,23,1,28,13,2,0.1276595744680851
18072,25,1,28,13,2,0.14420803782505912
18073,26,1,28,13,2,0.037825059101654845
18074,27,1,28,13,2,0.1867612293144208
18075,28,1,28,13,2,0.15839243498817968
18076,29,1,28,13,2,0.0070921985815602835
18077,0,1,28,14,2,0.34515366430260047
18078,1,1,28,14,2,0.08274231678486997
18079,2,1,28,14,2,0.2695035460992908
18080,3,1,28,14,2,0.19621749408983452
18081,4,1,28,14,2,0.018912529550827423
18082,5,1,28,14,2,0.15130023640661938
18083,6,1,28,14,2,0.24822695035460993
18084,7,1,28,14,2,0.20094562647754138
18085,8,1,28,14,2,0.004728132387706856
18086,9,1,28,14,2,0.07565011820330969
18087,10,1,28,14,2,0.12529550827423167
18088,11,1,28,14,2,0.004728132387706856
18089,12,1,28,14,2,0.15130023640661938
18090,13,1,28,14,2,0.28132387706855794
18091,14,1,28,14,2,0.016548463356973995
18092,15,1,28,14,2,0.01182033096926714
18093,16,1,28,14,2,0.18439716312056736
18094,17,1,28,14,2,0.16312056737588654
18095,18,1,28,14,2,0.29314420803782504
18096,19,1,28,14,2,0.06619385342789598
18097,20,1,28,14,2,0.1773049645390071
18098,21,1,28,14,2,0.2978723404255319
18099,22,1,28,14,2,0.014184397163120567
18100,23,1,28,14,2,0.19858156028368795
18101,24,1,28,14,2,0.002364066193853428
18102,25,1,28,14,2,0.2033096926713948
18103,26,1,28,14,2,0.037825059101654845
18104,27,1,28,14,2,0.3073286052009456
18105,28,1,28,14,2,0.22695035460992907
18106,29,1,28,14,2,0.01182033096926714
18107,0,1,28,15,2,0.24822695035460993
18108,1,1,28,15,2,0.0591016548463357
18109,2,1,28,15,2,0.20803782505910165
18110,3,1,28,15,2,0.18439716312056736
18111,4,1,28,15,2,0.016548463356973995
18112,5,1,28,15,2,0.14893617021276595
18113,6,1,28,15,2,0.2127659574468085
18114,7,1,28,15,2,0.2293144208037825
18115,8,1,28,15,2,0.009456264775413711
18116,9,1,28,15,2,0.09219858156028368
18117,10,1,28,15,2,0.18203309692671396
18118,11,1,28,15,2,0.0070921985815602835
18119,12,1,28,15,2,0.26004728132387706
18120,13,1,28,15,2,0.28368794326241137
18121,14,1,28,15,2,0.016548463356973995
18122,15,1,28,15,2,0.002364066193853428
18123,16,1,28,15,2,0.16548463356973994
18124,17,1,28,15,2,0.16548463356973994
18125,18,1,28,15,2,0.25059101654846333
18126,19,1,28,15,2,0.07092198581560284
18127,20,1,28,15,2,0.1938534278959811
18128,21,1,28,15,2,0.25295508274231676
18129,22,1,28,15,2,0.02127659574468085
18130,23,1,28,15,2,0.20567375886524822
18131,24,1,28,15,2,0.002364066193853428
18132,25,1,28,15,2,0.20094562647754138
18133,26,1,28,15,2,0.06855791962174941
18134,27,1,28,15,2,0.37115839243498816
18135,28,1,28,15,2,0.29314420803782504
18136,29,1,28,15,2,0.0070921985815602835
18137,0,1,28,16,2,0.30969267139479906
18138,1,1,28,16,2,0.061465721040189124
18139,2,1,28,16,2,0.3475177304964539
18140,3,1,28,16,2,0.19621749408983452
18141,4,1,28,16,2,0.02364066193853428
18142,5,1,28,16,2,0.14657210401891252
18143,6,1,28,16,2,0.18912529550827423
18144,7,1,28,16,2,0.23404255319148937
18145,8,1,28,16,2,0.009456264775413711
18146,9,1,28,16,2,0.06855791962174941
18147,10,1,28,16,2,0.14184397163120568
18148,11,1,28,16,2,0.004728132387706856
18149,12,1,28,16,2,0.2293144208037825
18150,13,1,28,16,2,0.30260047281323876
18151,14,1,28,16,2,0.02127659574468085
18152,15,1,28,16,2,0.002364066193853428
18153,16,1,28,16,2,0.2222222222222222
18154,17,1,28,16,2,0.20567375886524822
18155,18,1,28,16,2,0.25295508274231676
18156,19,1,28,16,2,0.06855791962174941
18157,20,1,28,16,2,0.15602836879432624
18158,21,1,28,16,2,0.23167848699763594
18159,22,1,28,16,2,0.014184397163120567
18160,23,1,28,16,2,0.2127659574468085
18161,24,1,28,16,2,0.002364066193853428
18162,25,1,28,16,2,0.19858156028368795
18163,26,1,28,16,2,0.04018912529550828
18164,27,1,28,16,2,0.30023640661938533
18165,28,1,28,16,2,0.31678486997635935
18166,29,1,28,16,2,0.009456264775413711
18167,0,1,28,17,2,0.16548463356973994
18168,1,1,28,17,2,0.04018912529550828
18169,2,1,28,17,2,0.16548463356973994
18170,3,1,28,17,2,0.10401891252955082
18171,4,1,28,17,2,0.014184397163120567
18172,5,1,28,17,2,0.0851063829787234
18173,6,1,28,17,2,0.09219858156028368
18174,7,1,28,17,2,0.10874704491725769
18175,9,1,28,17,2,0.04018912529550828
18176,10,1,28,17,2,0.08274231678486997
18177,12,1,28,17,2,0.13711583924349882
18178,13,1,28,17,2,0.14420803782505912
18179,14,1,28,17,2,0.01182033096926714
18180,16,1,28,17,2,0.1016548463356974
18181,17,1,28,17,2,0.08274231678486997
18182,18,1,28,17,2,0.13711583924349882
18183,19,1,28,17,2,0.05673758865248227
18184,20,1,28,17,2,0.10401891252955082
18185,21,1,28,17,2,0.08983451536643026
18186,22,1,28,17,2,0.0070921985815602835
18187,23,1,28,17,2,0.10874704491725769
18188,24,1,28,17,2,0.002364066193853428
18189,25,1,28,17,2,0.18203309692671396
18190,26,1,28,17,2,0.016548463356973995
18191,27,1,28,17,2,0.1938534278959811
18192,28,1,28,17,2,0.16784869976359337
18193,29,1,28,17,2,0.014184397163120567
18194,0,1,28,18,2,0.3380614657210402
18195,1,1,28,18,2,0.054373522458628844
18196,2,1,28,18,2,0.3120567375886525
18197,3,1,28,18,2,0.21040189125295508
18198,4,1,28,18,2,0.018912529550827423
18199,5,1,28,18,2,0.1702127659574468
18200,6,1,28,18,2,0.18912529550827423
18201,7,1,28,18,2,0.2293144208037825
18202,9,1,28,18,2,0.09692671394799054
18203,10,1,28,18,2,0.1607565011820331
18204,11,1,28,18,2,0.014184397163120567
18205,12,1,28,18,2,0.26713947990543735
18206,13,1,28,18,2,0.3262411347517731
18207,14,1,28,18,2,0.030732860520094562
18208,15,1,28,18,2,0.0070921985815602835
18209,16,1,28,18,2,0.24113475177304963
18210,17,1,28,18,2,0.16784869976359337
18211,18,1,28,18,2,0.3049645390070922
18212,19,1,28,18,2,0.08274231678486997
18213,20,1,28,18,2,0.21040189125295508
18214,21,1,28,18,2,0.28368794326241137
18215,22,1,28,18,2,0.04018912529550828
18216,23,1,28,18,2,0.23877068557919623
18217,24,1,28,18,2,0.004728132387706856
18218,25,1,28,18,2,0.24349881796690306
18219,26,1,28,18,2,0.030732860520094562
18220,27,1,28,18,2,0.40425531914893614
18221,28,1,28,18,2,0.27423167848699764
18222,29,1,28,18,2,0.016548463356973995
18223,0,1,28,19,2,0.2458628841607565
18224,1,1,28,19,2,0.03309692671394799
18225,2,1,28,19,2,0.1702127659574468
18226,3,1,28,19,2,0.1773049645390071
18227,4,1,28,19,2,0.014184397163120567
18228,5,1,28,19,2,0.1276595744680851
18229,6,1,28,19,2,0.1276595744680851
18230,7,1,28,19,2,0.16784869976359337
18231,8,1,28,19,2,0.009456264775413711
18232,9,1,28,19,2,0.04964539007092199
18233,10,1,28,19,2,0.13947990543735225
18234,11,1,28,19,2,0.01182033096926714
18235,12,1,28,19,2,0.09456264775413711
18236,13,1,28,19,2,0.24113475177304963
18237,16,1,28,19,2,0.10638297872340426
18238,17,1,28,19,2,0.11347517730496454
18239,18,1,28,19,2,0.19858156028368795
18240,19,1,28,19,2,0.05200945626477541
18241,20,1,28,19,2,0.17257683215130024
18242,21,1,28,19,2,0.20094562647754138
18243,22,1,28,19,2,0.02127659574468085
18244,23,1,28,19,2,0.1347517730496454
18245,24,1,28,19,2,0.002364066193853428
18246,25,1,28,19,2,0.19858156028368795
18247,26,1,28,19,2,0.04728132387706856
18248,27,1,28,19,2,0.30023640661938533
18249,28,1,28,19,2,0.13002364066193853
18250,29,1,28,19,2,0.01182033096926714
18251,0,1,28,20,2,0.3049645390070922
18252,1,1,28,20,2,0.09219858156028368
18253,2,1,28,20,2,0.18439716312056736
18254,3,1,28,20,2,0.21513002364066194
18255,4,1,28,20,2,0.01182033096926714
18256,5,1,28,20,2,0.14420803782505912
18257,6,1,28,20,2,0.13711583924349882
18258,7,1,28,20,2,0.2647754137115839
18259,8,1,28,20,2,0.0070921985815602835
18260,9,1,28,20,2,0.08747044917257683
18261,10,1,28,20,2,0.17494089834515367
18262,11,1,28,20,2,0.002364066193853428
18263,12,1,28,20,2,0.12056737588652482
18264,13,1,28,20,2,0.3049645390070922
18265,14,1,28,20,2,0.014184397163120567
18266,15,1,28,20,2,0.002364066193853428
18267,16,1,28,20,2,0.09692671394799054
18268,17,1,28,20,2,0.1867612293144208
18269,18,1,28,20,2,0.2364066193853428
18270,19,1,28,20,2,0.0591016548463357
18271,20,1,28,20,2,0.24113475177304963
18272,21,1,28,20,2,0.23167848699763594
18273,22,1,28,20,2,0.014184397163120567
18274,23,1,28,20,2,0.16784869976359337
18275,25,1,28,20,2,0.2127659574468085
18276,26,1,28,20,2,0.018912529550827423
18277,27,1,28,20,2,0.35697399527186763
18278,28,1,28,20,2,0.12529550827423167
18279,29,1,28,20,2,0.026004728132387706
18280,0,1,28,21,2,0.425531914893617
18281,1,1,28,21,2,0.0851063829787234
18282,2,1,28,21,2,0.1867612293144208
18283,3,1,28,21,2,0.32860520094562645
18284,4,1,28,21,2,0.02127659574468085
18285,5,1,28,21,2,0.1773049645390071
18286,6,1,28,21,2,0.1938534278959811
18287,7,1,28,21,2,0.27423167848699764
18288,8,1,28,21,2,0.01182033096926714
18289,9,1,28,21,2,0.16784869976359337
18290,10,1,28,21,2,0.20094562647754138
18291,11,1,28,21,2,0.009456264775413711
18292,12,1,28,21,2,0.18203309692671396
18293,13,1,28,21,2,0.3900709219858156
18294,14,1,28,21,2,0.009456264775413711
18295,15,1,28,21,2,0.009456264775413711
18296,16,1,28,21,2,0.1347517730496454
18297,17,1,28,21,2,0.2978723404255319
18298,18,1,28,21,2,0.2695035460992908
18299,19,1,28,21,2,0.0591016548463357
18300,20,1,28,21,2,0.2789598108747045
18301,21,1,28,21,2,0.35933806146572106
18302,22,1,28,21,2,0.02364066193853428
18303,23,1,28,21,2,0.1702127659574468
18304,24,1,28,21,2,0.002364066193853428
18305,25,1,28,21,2,0.33569739952718675
18306,26,1,28,21,2,0.02127659574468085
18307,27,1,28,21,2,0.4444444444444444
18308,28,1,28,21,2,0.18439716312056736
18309,29,1,28,21,2,0.03546099290780142
18310,0,1,28,22,2,0.43498817966903075
18311,1,1,28,22,2,0.1016548463356974
18312,2,1,28,22,2,0.16548463356973994
18313,3,1,28,22,2,0.3475177304964539
18314,4,1,28,22,2,0.02364066193853428
18315,5,1,28,22,2,0.21040189125295508
18316,6,1,28,22,2,0.1276595744680851
18317,7,1,28,22,2,0.29314420803782504
18318,8,1,28,22,2,0.03309692671394799
18319,9,1,28,22,2,0.1607565011820331
18320,10,1,28,22,2,0.2553191489361702
18321,11,1,28,22,2,0.0070921985815602835
18322,12,1,28,22,2,0.11347517730496454
18323,13,1,28,22,2,0.375886524822695
18324,14,1,28,22,2,0.018912529550827423
18325,15,1,28,22,2,0.009456264775413711
18326,16,1,28,22,2,0.11347517730496454
18327,17,1,28,22,2,0.2978723404255319
18328,18,1,28,22,2,0.2978723404255319
18329,19,1,28,22,2,0.04491725768321513
18330,20,1,28,22,2,0.30969267139479906
18331,21,1,28,22,2,0.3049645390070922
18332,22,1,28,22,2,0.026004728132387706
18333,23,1,28,22,2,0.2198581560283688
18334,24,1,28,22,2,0.004728132387706856
18335,25,1,28,22,2,0.37825059101654845
18336,26,1,28,22,2,0.054373522458628844
18337,27,1,28,22,2,0.524822695035461
18338,28,1,28,22,2,0.14420803782505912
18339,29,1,28,22,2,0.04018912529550828
18340,0,1,28,23,2,0.1347517730496454
18341,1,1,28,23,2,0.02127659574468085
18342,2,1,28,23,2,0.0425531914893617
18343,3,1,28,23,2,0.13947990543735225
18344,4,1,28,23,2,0.014184397163120567
18345,5,1,28,23,2,0.09456264775413711
18346,6,1,28,23,2,0.05673758865248227
18347,7,1,28,23,2,0.07328605200945626
18348,8,1,28,23,2,0.02364066193853428
18349,9,1,28,23,2,0.11583924349881797
18350,10,1,28,23,2,0.08037825059101655
18351,11,1,28,23,2,0.004728132387706856
18352,12,1,28,23,2,0.04728132387706856
18353,13,1,28,23,2,0.14657210401891252
18354,14,1,28,23,2,0.004728132387706856
18355,15,1,28,23,2,0.004728132387706856
18356,16,1,28,23,2,0.04964539007092199
18357,17,1,28,23,2,0.10874704491725769
18358,18,1,28,23,2,0.14893617021276595
18359,19,1,28,23,2,0.028368794326241134
18360,20,1,28,23,2,0.14184397163120568
18361,21,1,28,23,2,0.10874704491725769
18362,22,1,28,23,2,0.004728132387706856
18363,23,1,28,23,2,0.09456264775413711
18364,25,1,28,23,2,0.1276595744680851
18365,26,1,28,23,2,0.0070921985815602835
18366,27,1,28,23,2,0.12293144208037825
18367,28,1,28,23,2,0.04018912529550828
18368,29,1,28,23,2,0.018912529550827423
18369,0,1,29,0,3,0.1182033096926714
18370,1,1,29,0,3,0.016548463356973995
18371,2,1,29,0,3,0.05200945626477541
18372,3,1,29,0,3,0.15130023640661938
18373,4,1,29,0,3,0.009456264775413711
18374,5,1,29,0,3,0.0851063829787234
18375,6,1,29,0,3,0.03546099290780142
18376,7,1,29,0,3,0.05673758865248227
18377,8,1,29,0,3,0.026004728132387706
18378,9,1,29,0,3,0.1276595744680851
18379,10,1,29,0,3,0.07801418439716312
18380,11,1,29,0,3,0.002364066193853428
18381,12,1,29,0,3,0.04964539007092199
18382,13,1,29,0,3,0.13947990543735225
18383,14,1,29,0,3,0.018912529550827423
18384,15,1,29,0,3,0.0070921985815602835
18385,16,1,29,0,3,0.04491725768321513
18386,17,1,29,0,3,0.12056737588652482
18387,18,1,29,0,3,0.09929078014184398
18388,19,1,29,0,3,0.02127659574468085
18389,20,1,29,0,3,0.1536643026004728
18390,21,1,29,0,3,0.08274231678486997
18391,22,1,29,0,3,0.0070921985815602835
18392,23,1,29,0,3,0.07801418439716312
18393,24,1,29,0,3,0.004728132387706856
18394,25,1,29,0,3,0.17494089834515367
18395,26,1,29,0,3,0.014184397163120567
18396,27,1,29,0,3,0.10874704491725769
18397,28,1,29,0,3,0.030732860520094562
18398,29,1,29,0,3,0.01182033096926714
18399,0,1,29,1,3,0.08983451536643026
18400,1,1,29,1,3,0.02127659574468085
18401,2,1,29,1,3,0.04018912529550828
18402,3,1,29,1,3,0.10638297872340426
18403,4,1,29,1,3,0.02127659574468085
18404,5,1,29,1,3,0.04491725768321513
18405,6,1,29,1,3,0.030732860520094562
18406,7,1,29,1,3,0.07565011820330969
18407,8,1,29,1,3,0.04018912529550828
18408,9,1,29,1,3,0.14893617021276595
18409,10,1,29,1,3,0.05673758865248227
18410,11,1,29,1,3,0.002364066193853428
18411,12,1,29,1,3,0.02364066193853428
18412,13,1,29,1,3,0.0851063829787234
18413,14,1,29,1,3,0.018912529550827423
18414,15,1,29,1,3,0.009456264775413711
18415,16,1,29,1,3,0.03546099290780142
18416,17,1,29,1,3,0.07801418439716312
18417,18,1,29,1,3,0.07328605200945626
18418,19,1,29,1,3,0.03309692671394799
18419,20,1,29,1,3,0.1182033096926714
18420,21,1,29,1,3,0.08037825059101655
18421,22,1,29,1,3,0.0070921985815602835
18422,23,1,29,1,3,0.03309692671394799
18423,25,1,29,1,3,0.12529550827423167
18424,26,1,29,1,3,0.002364066193853428
18425,27,1,29,1,3,0.08747044917257683
18426,28,1,29,1,3,0.018912529550827423
18427,29,1,29,1,3,0.03546099290780142
18428,0,1,29,2,3,0.04964539007092199
18429,1,1,29,2,3,0.0070921985815602835
18430,2,1,29,2,3,0.02364066193853428
18431,3,1,29,2,3,0.08983451536643026
18432,4,1,29,2,3,0.009456264775413711
18433,5,1,29,2,3,0.05200945626477541
18434,6,1,29,2,3,0.03546099290780142
18435,7,1,29,2,3,0.04018912529550828
18436,8,1,29,2,3,0.0425531914893617
18437,9,1,29,2,3,0.11347517730496454
18438,10,1,29,2,3,0.037825059101654845
18439,11,1,29,2,3,0.009456264775413711
18440,12,1,29,2,3,0.02364066193853428
18441,13,1,29,2,3,0.06619385342789598
18442,14,1,29,2,3,0.016548463356973995
18443,15,1,29,2,3,0.014184397163120567
18444,16,1,29,2,3,0.009456264775413711
18445,17,1,29,2,3,0.07801418439716312
18446,18,1,29,2,3,0.0591016548463357
18447,19,1,29,2,3,0.026004728132387706
18448,20,1,29,2,3,0.07801418439716312
18449,21,1,29,2,3,0.07565011820330969
18450,22,1,29,2,3,0.018912529550827423
18451,23,1,29,2,3,0.02127659574468085
18452,24,1,29,2,3,0.002364066193853428
18453,25,1,29,2,3,0.1016548463356974
18454,27,1,29,2,3,0.0851063829787234
18455,28,1,29,2,3,0.0070921985815602835
18456,29,1,29,2,3,0.01182033096926714
18457,0,1,29,3,3,0.03309692671394799
18458,1,1,29,3,3,0.002364066193853428
18459,2,1,29,3,3,0.01182033096926714
18460,3,1,29,3,3,0.0591016548463357
18461,5,1,29,3,3,0.030732860520094562
18462,6,1,29,3,3,0.002364066193853428
18463,7,1,29,3,3,0.02127659574468085
18464,8,1,29,3,3,0.028368794326241134
18465,9,1,29,3,3,0.054373522458628844
18466,10,1,29,3,3,0.016548463356973995
18467,12,1,29,3,3,0.026004728132387706
18468,13,1,29,3,3,0.03546099290780142
18469,14,1,29,3,3,0.01182033096926714
18470,15,1,29,3,3,0.002364066193853428
18471,16,1,29,3,3,0.004728132387706856
18472,17,1,29,3,3,0.061465721040189124
18473,18,1,29,3,3,0.054373522458628844
18474,19,1,29,3,3,0.0070921985815602835
18475,20,1,29,3,3,0.03546099290780142
18476,21,1,29,3,3,0.05673758865248227
18477,22,1,29,3,3,0.004728132387706856
18478,23,1,29,3,3,0.009456264775413711
18479,25,1,29,3,3,0.05200945626477541
18480,27,1,29,3,3,0.037825059101654845
18481,28,1,29,3,3,0.004728132387706856
18482,29,1,29,3,3,0.01182033096926714
18483,0,1,29,4,3,0.016548463356973995
18484,1,1,29,4,3,0.002364066193853428
18485,2,1,29,4,3,0.0070921985815602835
18486,3,1,29,4,3,0.026004728132387706
18487,5,1,29,4,3,0.002364066193853428
18488,6,1,29,4,3,0.0070921985815602835
18489,7,1,29,4,3,0.014184397163120567
18490,8,1,29,4,3,0.0070921985815602835
18491,9,1,29,4,3,0.026004728132387706
18492,10,1,29,4,3,0.01182033096926714
18493,11,1,29,4,3,0.002364066193853428
18494,12,1,29,4,3,0.002364066193853428
18495,13,1,29,4,3,0.01182033096926714
18496,14,1,29,4,3,0.009456264775413711
18497,16,1,29,4,3,0.004728132387706856
18498,17,1,29,4,3,0.02364066193853428
18499,18,1,29,4,3,0.026004728132387706
18500,19,1,29,4,3,0.002364066193853428
18501,20,1,29,4,3,0.0070921985815602835
18502,21,1,29,4,3,0.018912529550827423
18503,22,1,29,4,3,0.002364066193853428
18504,23,1,29,4,3,0.002364066193853428
18505,25,1,29,4,3,0.026004728132387706
18506,27,1,29,4,3,0.0070921985815602835
18507,28,1,29,4,3,0.004728132387706856
18508,0,1,29,5,3,0.016548463356973995
18509,1,1,29,5,3,0.004728132387706856
18510,2,1,29,5,3,0.018912529550827423
18511,3,1,29,5,3,0.018912529550827423
18512,5,1,29,5,3,0.028368794326241134
18513,6,1,29,5,3,0.026004728132387706
18514,7,1,29,5,3,0.018912529550827423
18515,8,1,29,5,3,0.018912529550827423
18516,9,1,29,5,3,0.03309692671394799
18517,10,1,29,5,3,0.009456264775413711
18518,11,1,29,5,3,0.004728132387706856
18519,12,1,29,5,3,0.026004728132387706
18520,13,1,29,5,3,0.02127659574468085
18521,14,1,29,5,3,0.018912529550827423
18522,15,1,29,5,3,0.0070921985815602835
18523,16,1,29,5,3,0.02127659574468085
18524,17,1,29,5,3,0.037825059101654845
18525,18,1,29,5,3,0.06619385342789598
18526,19,1,29,5,3,0.01182033096926714
18527,20,1,29,5,3,0.018912529550827423
18528,21,1,29,5,3,0.026004728132387706
18529,22,1,29,5,3,0.01182033096926714
18530,23,1,29,5,3,0.01182033096926714
18531,25,1,29,5,3,0.04491725768321513
18532,27,1,29,5,3,0.03546099290780142
18533,28,1,29,5,3,0.009456264775413711
18534,29,1,29,5,3,0.0070921985815602835
18535,0,1,29,6,3,0.05673758865248227
18536,1,1,29,6,3,0.009456264775413711
18537,2,1,29,6,3,0.08983451536643026
18538,3,1,29,6,3,0.04491725768321513
18539,4,1,29,6,3,0.02127659574468085
18540,5,1,29,6,3,0.0425531914893617
18541,6,1,29,6,3,0.05673758865248227
18542,7,1,29,6,3,0.037825059101654845
18543,8,1,29,6,3,0.0070921985815602835
18544,9,1,29,6,3,0.04964539007092199
18545,10,1,29,6,3,0.05200945626477541
18546,11,1,29,6,3,0.014184397163120567
18547,12,1,29,6,3,0.07565011820330969
18548,13,1,29,6,3,0.02127659574468085
18549,14,1,29,6,3,0.030732860520094562
18550,15,1,29,6,3,0.004728132387706856
18551,16,1,29,6,3,0.06855791962174941
18552,17,1,29,6,3,0.03546099290780142
18553,18,1,29,6,3,0.09456264775413711
18554,19,1,29,6,3,0.04018912529550828
18555,20,1,29,6,3,0.061465721040189124
18556,21,1,29,6,3,0.061465721040189124
18557,22,1,29,6,3,0.030732860520094562
18558,23,1,29,6,3,0.054373522458628844
18559,24,1,29,6,3,0.002364066193853428
18560,25,1,29,6,3,0.10874704491725769
18561,26,1,29,6,3,0.002364066193853428
18562,27,1,29,6,3,0.028368794326241134
18563,28,1,29,6,3,0.03309692671394799
18564,29,1,29,6,3,0.002364066193853428
18565,0,1,29,7,3,0.07328605200945626
18566,1,1,29,7,3,0.002364066193853428
